CHILD,PATTERN_ABSTRACT,POS,CHILD_DER_CAT,PARENT,PARENT_PATTERN_ABSTRACT,PARENT_POS,
SEM_SPECS:ma1a3o3+iy~,ma1a3o3+iy~,NOUN,SEM_SPECS,ATTR:ma1a3o3+iy~,ma1a3o3+iy~,ADJ,
SEM_SPECS:ma1iy3+iy~,ma1iy3+iy~,NOUN,SEM_SPECS,ATTR:ma1iy3+iy~,ma1iy3+iy~,ADJ,
SEM_SPECS:ma1o2a3+iy~,ma1o2a3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,
SEM_SPECS:ma1o2i3+iy~,ma1o2i3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,
SEM_SPECS:1a2a3+iy~,1a2a3+iy~,NOUN,SEM_SPECS,ATTR:1a2a3+iy~,1a2a3+iy~,ADJ,
SEM_SPECS:1a2A3+iy~,1a2A3+iy~,NOUN,SEM_SPECS,ATTR:1a2A3+iy~,1a2A3+iy~,ADJ,
SEM_SPECS:1i2A3+iy~,1i2A3+iy~,NOUN,SEM_SPECS,ATTR:1i2A3+iy~,1i2A3+iy~,ADJ,
SEM_SPECS:1a2a3+iy~,1a2a3+iy~,NOUN,SEM_SPECS,ATTR:1a2a3+iy~,1a2a3+iy~,ADJ,
SEM_SPECS:1a2A3+iy~,1a2A3+iy~,NOUN,SEM_SPECS,ATTR:1a2A3+iy~,1a2A3+iy~,ADJ,
SEM_SPECS:1a2a3An+iy~,1a2a3An+iy~,NOUN,SEM_SPECS,ATTR:1a2a3An+iy~,1a2a3An+iy~,ADJ,
SEM_SPECS:1a2iy3+iy~,1a2iy3+iy~,NOUN,SEM_SPECS,ATTR:1a2iy3+iy~,1a2iy3+iy~,ADJ,
SEM_SPECS:1a2iy3+iy~,1a2iy3+iy~,NOUN,SEM_SPECS,ATTR:1a2iy3+iy~,1a2iy3+iy~,ADJ,
SEM_SPECS:1a2o3+iy~,1a2o3+iy~,NOUN,SEM_SPECS,ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,
SEM_SPECS:1a2o3+iy~,1a2o3+iy~,NOUN,SEM_SPECS,ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,
SEM_SPECS:1a2o3+iy~,1a2o3+iy~,NOUN,SEM_SPECS,ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,
SEM_SPECS:1a2uw3+iy~,1a2uw3+iy~,NOUN,SEM_SPECS,ATTR:1a2uw3+iy~,1a2uw3+iy~,ADJ,
SEM_SPECS:1i2A3+iy~,1i2A3+iy~,NOUN,SEM_SPECS,ATTR:1i2A3+iy~,1i2A3+iy~,ADJ,
SEM_SPECS:1i2o3+iy~,1i2o3+iy~,NOUN,SEM_SPECS,ATTR:1i2o3+iy~,1i2o3+iy~,ADJ,
SEM_SPECS:1i2o3+iy~,1i2o3+iy~,NOUN,SEM_SPECS,ATTR:1i2o3+iy~,1i2o3+iy~,ADJ,
SEM_SPECS:1i2o3An+iy~,1i2o3An+iy~,NOUN,SEM_SPECS,ATTR:1i2o3An+iy~,1i2o3An+iy~,ADJ,
SEM_SPECS:1u2A3+iy~,1u2A3+iy~,NOUN,SEM_SPECS,ATTR:1u2A3+iy~,1u2A3+iy~,ADJ,
SEM_SPECS:1u2o3+iy~,1u2o3+iy~,NOUN,SEM_SPECS,ATTR:1u2o3+iy~,1u2o3+iy~,ADJ,
SEM_SPECS:1u2o3+iy~,1u2o3+iy~,NOUN,SEM_SPECS,ATTR:1u2o3+iy~,1u2o3+iy~,ADJ,
SEM_SPECS:1u2o3An+iy~,1u2o3An+iy~,NOUN,SEM_SPECS,ATTR:1u2o3An+iy~,1u2o3An+iy~,ADJ,
SEM_SPECS:1u2uw3+iy~,1u2uw3+iy~,NOUN,SEM_SPECS,ATTR:1u2uw3+iy~,1u2uw3+iy~,ADJ,
SEM_SPECS:1u2uw3+iy~,1u2uw3+iy~,NOUN,SEM_SPECS,ATTR:1u2uw3+iy~,1u2uw3+iy~,ADJ,
SEM_SPECS:1a2o3+iy~,1a2o3+iy~,NOUN,SEM_SPECS,ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,
SEM_SPECS:1a2~A3+iy~,1a2~A3+iy~,NOUN,SEM_SPECS,ATTR:1a2~A3+iy~,1a2~A3+iy~,ADJ,
SEM_SPECS:mi1o2A3+iy~,mi1o2A3+iy~,NOUN,SEM_SPECS,ATTR:mi1o2A3+iy~,mi1o2A3+iy~,ADJ,
SEM_SPECS:mi1o2a3+iy~,mi1o2a3+iy~,NOUN,SEM_SPECS,ATTR:mi1o2a3+iy~,mi1o2a3+iy~,ADJ,
SEM_SPECS:mi1o2a3+iy~,mi1o2a3+iy~,NOUN,SEM_SPECS,ATTR:mi1o2a3+iy~,mi1o2a3+iy~,ADJ,
SEM_SPECS:ma1o2a3+iy~,ma1o2a3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,
SEM_SPECS:ma1o2a3+iy~,ma1o2a3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,
SEM_SPECS:ma1o2i3+iy~,ma1o2i3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,
SEM_SPECS:ma1o2i3+iy~,ma1o2i3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,
SEM_SPECS:<i1o2A3+iy~,<i1o2A3+iy~,NOUN,SEM_SPECS,ATTR:<i1o2A3+iy~,<i1o2A3+iy~,ADJ,
SEM_SPECS:<i1o2A3+iy~,<i1o2A3+iy~,NOUN,SEM_SPECS,ATTR:<i1o2A3+iy~,<i1o2A3+iy~,ADJ,
SEM_SPECS:mu1o2a3~+iy~,mu1o2a3~+iy~,NOUN,SEM_SPECS,ATTR:mu1o2a3~+iy~,mu1o2a3~+iy~,ADJ,
SEM_SPECS:{i1o2i3A3+iy~,{i1o2i3A3+iy~,NOUN,SEM_SPECS,ATTR:{i1o2i3A3+iy~,{i1o2i3A3+iy~,ADJ,
SEM_SPECS: muta1a2~a3+iy~,muta1a2~a3+iy~,NOUN,SEM_SPECS,ATTR: muta1a2~a3+iy~,muta1a2~a3+iy~,ADJ,
SEM_SPECS:ta1a2~u3+iy~,ta1a2~u3+iy~,NOUN,SEM_SPECS,ATTR:ta1a2~u3+iy~,ta1a2~u3+iy~,ADJ,
SEM_SPECS: muta1A2a3+iy~,muta1A2a3+iy~,NOUN,SEM_SPECS,ATTR: muta1A2a3+iy~,muta1A2a3+iy~,ADJ,
SEM_SPECS:ta1A2u3+iy~,ta1A2u3+iy~,NOUN,SEM_SPECS,ATTR:ta1A2u3+iy~,ta1A2u3+iy~,ADJ,
SEM_SPECS:muno1a2a3+iy~,muno1a2a3+iy~,NOUN,SEM_SPECS,ATTR:muno1a2a3+iy~,muno1a2a3+iy~,ADJ,
SEM_SPECS:{ino1i2A3+iy~,{ino1i2A3+iy~,NOUN,SEM_SPECS,ATTR:{ino1i2A3+iy~,{ino1i2A3+iy~,ADJ,
SEM_SPECS:{ino1i2A3+iy~,{ino1i2A3+iy~,NOUN,SEM_SPECS,ATTR:{ino1i2A3+iy~,{ino1i2A3+iy~,ADJ,
SEM_SPECS: mu1ta2a3+iy~,mu1ta2a3+iy~,NOUN,SEM_SPECS,ATTR: mu1ta2a3+iy~,mu1ta2a3+iy~,ADJ,
SEM_SPECS:{i1oti2A3+iy~,{i1oti2A3+iy~,NOUN,SEM_SPECS,ATTR:{i1oti2A3+iy~,{i1oti2A3+iy~,ADJ,
SEM_SPECS:musota12a3+iy~,musota12a3+iy~,NOUN,SEM_SPECS,ATTR:musota12a3+iy~,musota12a3+iy~,ADJ,
SEM_SPECS:{isoti1o2A3+iy~,{isoti1o2A3+iy~,NOUN,SEM_SPECS,ATTR:{isoti1o2A3+iy~,{isoti1o2A3+iy~,ADJ,
SEM_SPECS:ma1A3 +iy~,ma1A3 +iy~,NOUN,SEM_SPECS,ATTR:ma1A3 +iy~,ma1A3 +iy~,ADJ,
SEM_SPECS:ma1a3o3+iy~,ma1a3o3+iy~,NOUN,SEM_SPECS,ATTR:ma1a3o3+iy~,ma1a3o3+iy~,ADJ,
SEM_SPECS:ma1iy3+iy~,ma1iy3+iy~,NOUN,SEM_SPECS,ATTR:ma1iy3+iy~,ma1iy3+iy~,ADJ,
SEM_SPECS:ma1o2a3+iy~,ma1o2a3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,
SEM_SPECS:ma1o2i3+iy~,ma1o2i3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,
SEM_SPECS:1a2a3+iy~,1a2a3+iy~,NOUN,SEM_SPECS,ATTR:1a2a3+iy~,1a2a3+iy~,ADJ,
SEM_SPECS:1a2A3+iy~,1a2A3+iy~,NOUN,SEM_SPECS,ATTR:1a2A3+iy~,1a2A3+iy~,ADJ,
SEM_SPECS:1i2A3+iy~,1i2A3+iy~,NOUN,SEM_SPECS,ATTR:1i2A3+iy~,1i2A3+iy~,ADJ,
SEM_SPECS:1a2a3+iy~,1a2a3+iy~,NOUN,SEM_SPECS,ATTR:1a2a3+iy~,1a2a3+iy~,ADJ,
SEM_SPECS:1a2A3+iy~,1a2A3+iy~,NOUN,SEM_SPECS,ATTR:1a2A3+iy~,1a2A3+iy~,ADJ,
SEM_SPECS:1a2a3An+iy~,1a2a3An+iy~,NOUN,SEM_SPECS,ATTR:1a2a3An+iy~,1a2a3An+iy~,ADJ,
SEM_SPECS:1a2iy3+iy~,1a2iy3+iy~,NOUN,SEM_SPECS,ATTR:1a2iy3+iy~,1a2iy3+iy~,ADJ,
SEM_SPECS:1a2iy3+iy~,1a2iy3+iy~,NOUN,SEM_SPECS,ATTR:1a2iy3+iy~,1a2iy3+iy~,ADJ,
SEM_SPECS:1a2o3+iy~,1a2o3+iy~,NOUN,SEM_SPECS,ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,
SEM_SPECS:1a2o3+iy~,1a2o3+iy~,NOUN,SEM_SPECS,ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,
SEM_SPECS:1a2o3+iy~,1a2o3+iy~,NOUN,SEM_SPECS,ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,
SEM_SPECS:1a2uw3+iy~,1a2uw3+iy~,NOUN,SEM_SPECS,ATTR:1a2uw3+iy~,1a2uw3+iy~,ADJ,
SEM_SPECS:1i2A3+iy~,1i2A3+iy~,NOUN,SEM_SPECS,ATTR:1i2A3+iy~,1i2A3+iy~,ADJ,
SEM_SPECS:1i2o3+iy~,1i2o3+iy~,NOUN,SEM_SPECS,ATTR:1i2o3+iy~,1i2o3+iy~,ADJ,
SEM_SPECS:1i2o3+iy~,1i2o3+iy~,NOUN,SEM_SPECS,ATTR:1i2o3+iy~,1i2o3+iy~,ADJ,
SEM_SPECS:1i2o3An+iy~,1i2o3An+iy~,NOUN,SEM_SPECS,ATTR:1i2o3An+iy~,1i2o3An+iy~,ADJ,
SEM_SPECS:1u2A3+iy~,1u2A3+iy~,NOUN,SEM_SPECS,ATTR:1u2A3+iy~,1u2A3+iy~,ADJ,
SEM_SPECS:1u2o3+iy~,1u2o3+iy~,NOUN,SEM_SPECS,ATTR:1u2o3+iy~,1u2o3+iy~,ADJ,
SEM_SPECS:1u2o3+iy~,1u2o3+iy~,NOUN,SEM_SPECS,ATTR:1u2o3+iy~,1u2o3+iy~,ADJ,
SEM_SPECS:1u2o3An+iy~,1u2o3An+iy~,NOUN,SEM_SPECS,ATTR:1u2o3An+iy~,1u2o3An+iy~,ADJ,
SEM_SPECS:1u2uw3+iy~,1u2uw3+iy~,NOUN,SEM_SPECS,ATTR:1u2uw3+iy~,1u2uw3+iy~,ADJ,
SEM_SPECS:1u2uw3+iy~,1u2uw3+iy~,NOUN,SEM_SPECS,ATTR:1u2uw3+iy~,1u2uw3+iy~,ADJ,
SEM_SPECS:1a2o3+iy~,1a2o3+iy~,NOUN,SEM_SPECS,ATTR:1a2o3+iy~,1a2o3+iy~,ADJ,
SEM_SPECS:1a2~A3+iy~,1a2~A3+iy~,NOUN,SEM_SPECS,ATTR:1a2~A3+iy~,1a2~A3+iy~,ADJ,
SEM_SPECS:mi1o2A3+iy~,mi1o2A3+iy~,NOUN,SEM_SPECS,ATTR:mi1o2A3+iy~,mi1o2A3+iy~,ADJ,
SEM_SPECS:mi1o2a3+iy~,mi1o2a3+iy~,NOUN,SEM_SPECS,ATTR:mi1o2a3+iy~,mi1o2a3+iy~,ADJ,
SEM_SPECS:mi1o2a3+iy~,mi1o2a3+iy~,NOUN,SEM_SPECS,ATTR:mi1o2a3+iy~,mi1o2a3+iy~,ADJ,
SEM_SPECS:ma1o2a3+iy~,ma1o2a3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,
SEM_SPECS:ma1o2a3+iy~,ma1o2a3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2a3+iy~,ma1o2a3+iy~,ADJ,
SEM_SPECS:ma1o2i3+iy~,ma1o2i3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,
SEM_SPECS:ma1o2i3+iy~,ma1o2i3+iy~,NOUN,SEM_SPECS,ATTR:ma1o2i3+iy~,ma1o2i3+iy~,ADJ,
